subject_id,block_id,trial_no,choice_location,outcomeA,outcomeB,chosen_reward,option_left,option_right,choiceprobA,choiceprobB
48,2,25,-1000,9,6,-1000,B,A,-1000,-1000
48,2,26,-1000,4,6,-1000,B,A,-1000,-1000
48,2,27,-1000,4,6,-1000,B,A,-1000,-1000
48,2,28,-1000,4,6,-1000,B,A,-1000,-1000
48,2,29,-1000,4,1,-1000,B,A,-1000,-1000
48,2,30,-1000,9,6,-1000,B,A,-1000,-1000
48,3,1,left,4,6,6,B,A,0,1
48,3,2,left,4,6,6,B,A,0,1
48,3,3,left,4,6,6,B,A,0,1
48,3,4,left,9,6,6,B,A,0,1
48,3,5,left,4,6,6,B,A,0,1
48,3,6,left,4,6,6,B,A,0,1
48,3,7,left,4,6,6,B,A,0,1
48,3,8,left,4,6,6,B,A,0,1
48,3,9,left,4,6,6,B,A,0,1
48,3,10,left,4,6,6,B,A,0,1
48,3,11,left,4,6,6,B,A,0,1
48,3,12,left,4,6,6,B,A,0,1
48,3,13,left,4,6,6,B,A,0,1
48,3,14,left,4,1,1,B,A,0,1
48,3,15,left,4,6,6,B,A,0,1
48,3,16,left,4,6,6,B,A,0,1
48,3,17,left,4,6,6,B,A,0,1
48,3,18,left,4,6,6,B,A,0,1
48,3,19,left,4,6,6,B,A,0,1
48,3,20,left,4,6,6,B,A,0,1
48,3,21,left,4,6,6,B,A,0,1
48,3,22,left,9,6,6,B,A,0,1
48,3,23,left,4,6,6,B,A,0,1
48,3,24,left,4,1,1,B,A,0,1
48,3,25,left,4,6,6,B,A,0,1
48,3,26,left,4,6,6,B,A,0,1
48,3,27,left,4,6,6,B,A,0,1
48,3,28,left,4,6,6,B,A,0,1
48,3,29,left,4,6,6,B,A,0,1
48,3,30,left,4,6,6,B,A,0,1
48,4,1,left,9,1,1,B,A,0,1
48,4,2,right,4,6,4,B,A,1,0
48,4,3,right,4,6,4,B,A,1,0
48,4,4,right,9,6,9,B,A,1,0
48,4,5,right,4,6,4,B,A,1,0
48,4,6,right,4,1,4,B,A,1,0
48,4,7,right,4,6,4,B,A,1,0
48,4,8,right,9,6,9,B,A,1,0
48,4,9,right,4,1,4,B,A,1,0
48,4,10,left,9,1,1,B,A,0,1
48,4,11,left,4,6,6,B,A,0,1
48,4,12,right,4,6,4,B,A,1,0
48,4,13,right,4,1,4,B,A,1,0
48,4,14,right,4,6,4,B,A,1,0
48,4,15,right,9,6,9,B,A,1,0
48,4,16,right,4,1,4,B,A,1,0
48,4,17,left,4,1,1,B,A,0,1
48,4,18,left,4,1,1,B,A,0,1
48,4,19,left,4,6,6,B,A,0,1
48,4,20,left,9,1,1,B,A,0,1
48,4,21,left,9,6,6,B,A,0,1
48,4,22,right,4,6,4,B,A,1,0
48,4,23,right,9,6,9,B,A,1,0
48,4,24,right,4,6,4,B,A,1,0
48,4,25,right,9,6,9,B,A,1,0
48,4,26,right,4,6,4,B,A,1,0
48,4,27,right,9,6,9,B,A,1,0
48,4,28,right,4,6,4,B,A,1,0
48,4,29,right,4,6,4,B,A,1,0
48,4,30,right,4,1,4,B,A,1,0
49,1,1,right,2,3,2,B,A,1,0
49,1,2,left,9,4,4,B,A,0,1
49,1,3,right,2,3,2,B,A,1,0
49,1,4,right,4,3,4,B,A,1,0
49,1,5,right,3,5,3,B,A,1,0
49,1,6,left,4,9,9,B,A,0,1
49,1,7,left,7,8,8,B,A,0,1
49,1,8,left,6,7,7,B,A,0,1
49,1,9,left,8,2,2,B,A,0,1
49,1,10,left,8,4,4,B,A,0,1
49,1,11,right,5,7,5,B,A,1,0
49,1,12,right,4,5,4,B,A,1,0
49,1,13,left,6,7,7,B,A,0,1
49,1,14,left,5,6,6,B,A,0,1
49,1,15,left,7,3,3,B,A,0,1
49,1,16,right,6,5,6,B,A,1,0
49,1,17,right,3,4,3,B,A,1,0
49,1,18,right,5,6,5,B,A,1,0
49,1,19,right,7,4,7,B,A,1,0
49,1,20,right,7,5,7,B,A,1,0
49,1,21,right,5,8,5,B,A,1,0
49,1,22,right,1,5,1,B,A,1,0
49,1,23,left,6,7,7,B,A,0,1
49,1,24,left,3,4,4,B,A,0,1
49,1,25,left,4,6,6,B,A,0,1
49,1,26,left,6,2,2,B,A,0,1
49,1,27,left,5,1,1,B,A,0,1
49,1,28,right,5,6,5,B,A,1,0
49,1,29,left,3,5,5,B,A,0,1
49,1,30,left,4,6,6,B,A,0,1
49,2,1,left,4,1,4,A,B,1,0
49,2,2,left,4,6,4,A,B,1,0
49,2,3,left,9,6,9,A,B,1,0
49,2,4,left,4,6,4,A,B,1,0
49,2,5,left,4,6,4,A,B,1,0
49,2,6,left,4,1,4,A,B,1,0
49,2,7,left,4,6,4,A,B,1,0
49,2,8,left,9,6,9,A,B,1,0
49,2,9,right,4,6,6,A,B,0,1
49,2,10,left,4,6,4,A,B,1,0
49,2,11,left,9,6,9,A,B,1,0
49,2,12,right,4,6,6,A,B,0,1
49,2,13,left,4,1,4,A,B,1,0
49,2,14,left,4,6,4,A,B,1,0
49,2,15,left,4,6,4,A,B,1,0
49,2,16,left,4,6,4,A,B,1,0
49,2,17,left,4,6,4,A,B,1,0
49,2,18,left,9,6,9,A,B,1,0
49,2,19,left,4,6,4,A,B,1,0
49,2,20,left,4,1,4,A,B,1,0
49,2,21,left,4,1,4,A,B,1,0
49,2,22,left,4,6,4,A,B,1,0
49,2,23,left,9,6,9,A,B,1,0
49,2,24,right,4,6,6,A,B,0,1
49,2,25,left,4,6,4,A,B,1,0
49,2,26,left,4,1,4,A,B,1,0
49,2,27,left,4,6,4,A,B,1,0
49,2,28,left,9,6,9,A,B,1,0
49,2,29,right,4,6,6,A,B,0,1
49,2,30,left,4,6,4,A,B,1,0
49,3,1,left,4,6,6,B,A,0,1
49,3,2,right,4,6,4,B,A,1,0
49,3,3,left,4,6,6,B,A,0,1
49,3,4,left,4,6,6,B,A,0,1
49,3,5,left,4,6,6,B,A,0,1
49,3,6,left,4,6,6,B,A,0,1
49,3,7,left,4,6,6,B,A,0,1
49,3,8,left,4,1,1,B,A,0,1
49,3,9,right,4,6,4,B,A,1,0
49,3,10,left,4,6,6,B,A,0,1
49,3,11,left,9,6,6,B,A,0,1
49,3,12,right,4,6,4,B,A,1,0
49,3,13,left,4,6,6,B,A,0,1
49,3,14,left,4,6,6,B,A,0,1
49,3,15,left,4,6,6,B,A,0,1
49,3,16,left,4,6,6,B,A,0,1
49,3,17,left,4,6,6,B,A,0,1
49,3,18,left,9,6,6,B,A,0,1
49,3,19,right,4,6,4,B,A,1,0
49,3,20,left,4,6,6,B,A,0,1
49,3,21,left,4,6,6,B,A,0,1
49,3,22,left,4,1,1,B,A,0,1
49,3,23,left,4,6,6,B,A,0,1
49,3,24,left,4,6,6,B,A,0,1
49,3,25,left,4,6,6,B,A,0,1
49,3,26,left,4,6,6,B,A,0,1
49,3,27,left,4,6,6,B,A,0,1
49,3,28,left,4,6,6,B,A,0,1
49,3,29,left,4,6,6,B,A,0,1
49,3,30,left,4,6,6,B,A,0,1
49,4,1,-1000,9,6,-1000,B,A,-1000,-1000
49,4,2,-1000,4,6,-1000,B,A,-1000,-1000
49,4,3,-1000,9,6,-1000,B,A,-1000,-1000
49,4,4,-1000,4,6,-1000,B,A,-1000,-1000
49,4,5,-1000,4,1,-1000,B,A,-1000,-1000
49,4,6,-1000,4,1,-1000,B,A,-1000,-1000
49,4,7,-1000,4,6,-1000,B,A,-1000,-1000
49,4,8,-1000,4,6,-1000,B,A,-1000,-1000
49,4,9,-1000,4,1,-1000,B,A,-1000,-1000
49,4,10,-1000,4,6,-1000,B,A,-1000,-1000
49,4,11,-1000,4,6,-1000,B,A,-1000,-1000
49,4,12,-1000,9,6,-1000,B,A,-1000,-1000
49,4,13,-1000,4,6,-1000,B,A,-1000,-1000
49,4,14,-1000,9,1,-1000,B,A,-1000,-1000
49,4,15,-1000,9,1,-1000,B,A,-1000,-1000
49,4,16,-1000,4,6,-1000,B,A,-1000,-1000
49,4,17,-1000,4,6,-1000,B,A,-1000,-1000
49,4,18,-1000,4,6,-1000,B,A,-1000,-1000
49,4,19,-1000,4,6,-1000,B,A,-1000,-1000
49,4,20,-1000,9,1,-1000,B,A,-1000,-1000
49,4,21,-1000,4,1,-1000,B,A,-1000,-1000
49,4,22,-1000,9,1,-1000,B,A,-1000,-1000
49,4,23,-1000,4,6,-1000,B,A,-1000,-1000
49,4,24,-1000,9,6,-1000,B,A,-1000,-1000
49,4,25,-1000,4,1,-1000,B,A,-1000,-1000
49,4,26,-1000,9,6,-1000,B,A,-1000,-1000
49,4,27,-1000,9,6,-1000,B,A,-1000,-1000
49,4,28,-1000,4,6,-1000,B,A,-1000,-1000
49,4,29,-1000,4,6,-1000,B,A,-1000,-1000
49,4,30,-1000,4,1,-1000,B,A,-1000,-1000
50,1,1,right,5,6,5,B,A,1,0
50,1,2,left,5,6,6,B,A,0,1
50,1,3,left,4,6,6,B,A,0,1
50,1,4,right,6,9,6,B,A,1,0
50,1,5,left,6,4,4,B,A,0,1
50,1,6,right,6,7,6,B,A,1,0
50,1,7,right,7,4,7,B,A,1,0
50,1,8,left,8,6,6,B,A,0,1
50,1,9,right,6,8,6,B,A,1,0
50,1,10,left,5,6,6,B,A,0,1
50,1,11,right,6,7,6,B,A,1,0
50,1,12,right,4,5,4,B,A,1,0
50,1,13,left,7,6,6,B,A,0,1
50,1,14,left,4,5,5,B,A,0,1
50,1,15,right,6,8,6,B,A,1,0
50,1,16,left,9,3,3,B,A,0,1
50,1,17,right,7,8,7,B,A,1,0
50,1,18,right,5,6,5,B,A,1,0
50,1,19,right,8,7,8,B,A,1,0
50,1,20,left,7,8,8,B,A,0,1
50,1,21,right,8,5,8,B,A,1,0
50,1,22,left,5,7,7,B,A,0,1
50,1,23,right,6,7,6,B,A,1,0
50,1,24,right,6,7,6,B,A,1,0
50,1,25,left,7,4,4,B,A,0,1
50,1,26,right,3,5,3,B,A,1,0
50,1,27,left,7,4,4,B,A,0,1
50,1,28,right,5,6,5,B,A,1,0
50,1,29,left,4,5,5,B,A,0,1
50,1,30,left,8,5,5,B,A,0,1
50,2,1,left,4,6,6,B,A,0,1
50,2,2,left,4,6,6,B,A,0,1
50,2,3,left,4,6,6,B,A,0,1
50,2,4,left,4,6,6,B,A,0,1
50,2,5,left,9,1,1,B,A,0,1
50,2,6,right,9,6,9,B,A,1,0
50,2,7,left,4,6,6,B,A,0,1
50,2,8,left,4,1,1,B,A,0,1
50,2,9,left,4,6,6,B,A,0,1
50,2,10,left,4,6,6,B,A,0,1
50,2,11,right,9,6,9,B,A,1,0
50,2,12,right,4,6,4,B,A,1,0
50,2,13,right,4,1,4,B,A,1,0
50,2,14,right,4,6,4,B,A,1,0
50,2,15,right,4,6,4,B,A,1,0
50,2,16,left,4,6,6,B,A,0,1
50,2,17,right,4,6,4,B,A,1,0
50,2,18,right,9,6,9,B,A,1,0
50,2,19,right,4,1,4,B,A,1,0
50,2,20,left,4,6,6,B,A,0,1
50,2,21,left,9,6,6,B,A,0,1
50,2,22,right,4,6,4,B,A,1,0
50,2,23,left,4,1,1,B,A,0,1
50,2,24,right,4,6,4,B,A,1,0
50,2,25,right,4,6,4,B,A,1,0
50,2,26,right,4,1,4,B,A,1,0
50,2,27,left,9,6,6,B,A,0,1
50,2,28,right,4,6,4,B,A,1,0
50,2,29,left,4,6,6,B,A,0,1
50,2,30,left,4,6,6,B,A,0,1
50,3,1,-1000,4,6,-1000,A,B,-1000,-1000
50,3,2,-1000,9,6,-1000,A,B,-1000,-1000
50,3,3,-1000,4,6,-1000,A,B,-1000,-1000
50,3,4,-1000,4,6,-1000,A,B,-1000,-1000
50,3,5,-1000,4,6,-1000,A,B,-1000,-1000
50,3,6,-1000,4,6,-1000,A,B,-1000,-1000
50,3,7,-1000,4,6,-1000,A,B,-1000,-1000
50,3,8,-1000,4,6,-1000,A,B,-1000,-1000
50,3,9,-1000,4,6,-1000,A,B,-1000,-1000
50,3,10,-1000,4,1,-1000,A,B,-1000,-1000
50,3,11,-1000,4,6,-1000,A,B,-1000,-1000
50,3,12,-1000,4,6,-1000,A,B,-1000,-1000
50,3,13,-1000,4,6,-1000,A,B,-1000,-1000
50,3,14,-1000,4,6,-1000,A,B,-1000,-1000
50,3,15,-1000,4,6,-1000,A,B,-1000,-1000
50,3,16,-1000,4,6,-1000,A,B,-1000,-1000
50,3,17,-1000,4,6,-1000,A,B,-1000,-1000
50,3,18,-1000,4,6,-1000,A,B,-1000,-1000
50,3,19,-1000,4,6,-1000,A,B,-1000,-1000
50,3,20,-1000,4,6,-1000,A,B,-1000,-1000
50,3,21,-1000,4,6,-1000,A,B,-1000,-1000
50,3,22,-1000,9,6,-1000,A,B,-1000,-1000
50,3,23,-1000,4,6,-1000,A,B,-1000,-1000
50,3,24,-1000,4,6,-1000,A,B,-1000,-1000
50,3,25,-1000,4,6,-1000,A,B,-1000,-1000
50,3,26,-1000,4,1,-1000,A,B,-1000,-1000
50,3,27,-1000,4,6,-1000,A,B,-1000,-1000
50,3,28,-1000,4,6,-1000,A,B,-1000,-1000
50,3,29,-1000,4,6,-1000,A,B,-1000,-1000
50,3,30,-1000,4,6,-1000,A,B,-1000,-1000
50,4,1,right,4,1,1,A,B,0,1
50,4,2,right,4,6,6,A,B,0,1
50,4,3,right,4,6,6,A,B,0,1
50,4,4,left,4,6,4,A,B,1,0
50,4,5,left,9,1,9,A,B,1,0
50,4,6,left,4,6,4,A,B,1,0
50,4,7,right,9,1,1,A,B,0,1
50,4,8,right,9,1,1,A,B,0,1
50,4,9,right,4,6,6,A,B,0,1
50,4,10,left,4,6,4,A,B,1,0
50,4,11,left,4,6,4,A,B,1,0
50,4,12,right,4,1,1,A,B,0,1
50,4,13,left,9,6,9,A,B,1,0
50,4,14,right,9,6,6,A,B,0,1
50,4,15,left,4,6,4,A,B,1,0
50,4,16,right,4,6,6,A,B,0,1
50,4,17,left,9,6,9,A,B,1,0
50,4,18,left,4,6,4,A,B,1,0
50,4,19,right,9,1,1,A,B,0,1
50,4,20,left,4,1,4,A,B,1,0
50,4,21,right,4,6,6,A,B,0,1
50,4,22,right,9,6,6,A,B,0,1
50,4,23,right,9,1,1,A,B,0,1
50,4,24,right,4,6,6,A,B,0,1
50,4,25,left,4,1,4,A,B,1,0
50,4,26,right,4,6,6,A,B,0,1
50,4,27,left,9,6,9,A,B,1,0
50,4,28,left,4,1,4,A,B,1,0
50,4,29,right,4,6,6,A,B,0,1
50,4,30,right,4,6,6,A,B,0,1
51,1,1,left,7,3,7,A,B,1,0
51,1,2,left,5,1,5,A,B,1,0
51,1,3,left,3,4,3,A,B,1,0
51,1,4,right,4,5,5,A,B,0,1
51,1,5,right,3,4,4,A,B,0,1
51,1,6,left,4,5,4,A,B,1,0
51,1,7,right,3,4,4,A,B,0,1
51,1,8,right,4,2,2,A,B,0,1
51,1,9,left,6,4,6,A,B,1,0
51,1,10,left,4,5,4,A,B,1,0
51,1,11,right,2,5,5,A,B,0,1
51,1,12,left,6,2,6,A,B,1,0
51,1,13,left,3,4,3,A,B,1,0
51,1,14,left,4,6,4,A,B,1,0
51,1,15,right,3,5,5,A,B,0,1
51,1,16,right,6,7,7,A,B,0,1
51,1,17,right,2,3,3,A,B,0,1
51,1,18,left,1,2,1,A,B,1,0
51,1,19,left,5,6,5,A,B,1,0
51,1,20,left,5,4,5,A,B,1,0
51,1,21,left,5,3,5,A,B,1,0
51,1,22,left,5,6,5,A,B,1,0
51,1,23,right,4,2,2,A,B,0,1
51,1,24,right,4,5,5,A,B,0,1
51,1,25,left,6,4,6,A,B,1,0
51,1,26,left,2,3,2,A,B,1,0
51,1,27,right,2,3,3,A,B,0,1
51,1,28,left,3,4,3,A,B,1,0
51,1,29,left,5,6,5,A,B,1,0
51,1,30,left,4,3,4,A,B,1,0
51,2,1,right,4,6,4,B,A,1,0
51,2,2,left,4,6,6,B,A,0,1
51,2,3,left,4,6,6,B,A,0,1
51,2,4,left,9,6,6,B,A,0,1
51,2,5,left,4,1,1,B,A,0,1
51,2,6,right,4,6,4,B,A,1,0
51,2,7,left,9,6,6,B,A,0,1
51,2,8,left,4,1,1,B,A,0,1
51,2,9,left,4,6,6,B,A,0,1
51,2,10,right,4,6,4,B,A,1,0
51,2,11,right,4,6,4,B,A,1,0
51,2,12,right,9,6,9,B,A,1,0
51,2,13,right,4,6,4,B,A,1,0
51,2,14,right,4,1,4,B,A,1,0
51,2,15,left,4,6,6,B,A,0,1
51,2,16,left,9,6,6,B,A,0,1
51,2,17,right,4,6,4,B,A,1,0
51,2,18,right,4,1,4,B,A,1,0
51,2,19,left,4,6,6,B,A,0,1
51,2,20,right,4,6,4,B,A,1,0
51,2,21,right,4,6,4,B,A,1,0
51,2,22,right,4,6,4,B,A,1,0
51,2,23,right,4,6,4,B,A,1,0
51,2,24,right,4,1,4,B,A,1,0
51,2,25,right,9,6,9,B,A,1,0
51,2,26,left,4,1,1,B,A,0,1
51,2,27,left,4,6,6,B,A,0,1
51,2,28,left,4,6,6,B,A,0,1
51,2,29,left,9,6,6,B,A,0,1
51,2,30,right,4,6,4,B,A,1,0
51,3,1,right,4,6,4,B,A,1,0
51,3,2,left,4,6,6,B,A,0,1
51,3,3,left,4,6,6,B,A,0,1
51,3,4,left,4,6,6,B,A,0,1
51,3,5,left,4,6,6,B,A,0,1
51,3,6,left,9,6,6,B,A,0,1
51,3,7,left,4,6,6,B,A,0,1
51,3,8,left,4,6,6,B,A,0,1
51,3,9,left,4,6,6,B,A,0,1
51,3,10,right,4,6,4,B,A,1,0
51,3,11,right,4,6,4,B,A,1,0
51,3,12,right,4,6,4,B,A,1,0
51,3,13,left,4,6,6,B,A,0,1
51,3,14,left,4,1,1,B,A,0,1
51,3,15,left,4,6,6,B,A,0,1
51,3,16,left,4,6,6,B,A,0,1
51,3,17,left,9,6,6,B,A,0,1
51,3,18,left,4,6,6,B,A,0,1
51,3,19,left,4,6,6,B,A,0,1
51,3,20,left,4,6,6,B,A,0,1
51,3,21,left,4,6,6,B,A,0,1
51,3,22,left,4,6,6,B,A,0,1
51,3,23,left,4,6,6,B,A,0,1
51,3,24,left,4,6,6,B,A,0,1
51,3,25,left,4,6,6,B,A,0,1
51,3,26,left,4,6,6,B,A,0,1
51,3,27,left,4,6,6,B,A,0,1
51,3,28,left,4,6,6,B,A,0,1
51,3,29,left,4,1,1,B,A,0,1
51,3,30,left,4,6,6,B,A,0,1
51,4,1,-1000,9,6,-1000,B,A,-1000,-1000
51,4,2,-1000,4,6,-1000,B,A,-1000,-1000
51,4,3,-1000,4,1,-1000,B,A,-1000,-1000
51,4,4,-1000,4,1,-1000,B,A,-1000,-1000
51,4,5,-1000,4,6,-1000,B,A,-1000,-1000
51,4,6,-1000,4,6,-1000,B,A,-1000,-1000
51,4,7,-1000,9,6,-1000,B,A,-1000,-1000
51,4,8,-1000,4,1,-1000,B,A,-1000,-1000
51,4,9,-1000,4,6,-1000,B,A,-1000,-1000
51,4,10,-1000,9,6,-1000,B,A,-1000,-1000
51,4,11,-1000,4,6,-1000,B,A,-1000,-1000
51,4,12,-1000,9,6,-1000,B,A,-1000,-1000
51,4,13,-1000,4,6,-1000,B,A,-1000,-1000
51,4,14,-1000,4,1,-1000,B,A,-1000,-1000
51,4,15,-1000,9,1,-1000,B,A,-1000,-1000
51,4,16,-1000,9,6,-1000,B,A,-1000,-1000
51,4,17,-1000,9,6,-1000,B,A,-1000,-1000
51,4,18,-1000,9,1,-1000,B,A,-1000,-1000
51,4,19,-1000,9,6,-1000,B,A,-1000,-1000
51,4,20,-1000,4,1,-1000,B,A,-1000,-1000
51,4,21,-1000,4,1,-1000,B,A,-1000,-1000
51,4,22,-1000,4,6,-1000,B,A,-1000,-1000
51,4,23,-1000,4,1,-1000,B,A,-1000,-1000
51,4,24,-1000,4,6,-1000,B,A,-1000,-1000
51,4,25,-1000,4,6,-1000,B,A,-1000,-1000
51,4,26,-1000,9,1,-1000,B,A,-1000,-1000
51,4,27,-1000,4,6,-1000,B,A,-1000,-1000
51,4,28,-1000,4,6,-1000,B,A,-1000,-1000
51,4,29,-1000,4,6,-1000,B,A,-1000,-1000
51,4,30,-1000,4,6,-1000,B,A,-1000,-1000
52,1,1,right,8,6,8,B,A,1,0
52,1,2,right,5,6,5,B,A,1,0
52,1,3,right,8,5,8,B,A,1,0
52,1,4,left,5,7,7,B,A,0,1
52,1,5,right,5,6,5,B,A,1,0
52,1,6,left,6,8,8,B,A,0,1
52,1,7,left,4,5,5,B,A,0,1
52,1,8,left,7,8,8,B,A,0,1
52,1,9,left,6,7,7,B,A,0,1
52,1,10,left,7,4,4,B,A,0,1
52,1,11,left,8,7,7,B,A,0,1
52,1,12,right,7,8,7,B,A,1,0
52,1,13,left,7,4,4,B,A,0,1
52,1,14,right,6,7,6,B,A,1,0
52,1,15,right,5,6,5,B,A,1,0
52,1,16,left,6,8,8,B,A,0,1
52,1,17,left,6,9,9,B,A,0,1
52,1,18,left,8,5,5,B,A,0,1
52,1,19,right,4,6,4,B,A,1,0
52,1,20,right,4,5,4,B,A,1,0
52,1,21,right,7,6,7,B,A,1,0
52,1,22,right,6,4,6,B,A,1,0
52,1,23,right,5,6,5,B,A,1,0
52,1,24,left,4,5,5,B,A,0,1
52,1,25,left,6,7,7,B,A,0,1
52,1,26,left,9,3,3,B,A,0,1
52,1,27,right,7,4,7,B,A,1,0
52,1,28,right,5,6,5,B,A,1,0
52,1,29,left,3,5,5,B,A,0,1
52,1,30,left,6,7,7,B,A,0,1
52,2,1,left,4,6,4,A,B,1,0
52,2,2,right,9,6,6,A,B,0,1
52,2,3,right,4,6,6,A,B,0,1
52,2,4,left,4,1,4,A,B,1,0
52,2,5,right,4,6,6,A,B,0,1
52,2,6,left,4,6,4,A,B,1,0
52,2,7,right,4,1,1,A,B,0,1
52,2,8,right,4,6,6,A,B,0,1
52,2,9,left,9,6,9,A,B,1,0
52,2,10,right,4,6,6,A,B,0,1
52,2,11,left,9,1,9,A,B,1,0
52,2,12,right,4,6,6,A,B,0,1
52,2,13,left,4,6,4,A,B,1,0
52,2,14,right,4,6,6,A,B,0,1
52,2,15,left,4,6,4,A,B,1,0
52,2,16,right,4,6,6,A,B,0,1
52,2,17,right,9,6,6,A,B,0,1
52,2,18,right,4,6,6,A,B,0,1
52,2,19,left,4,1,4,A,B,1,0
52,2,20,right,4,6,6,A,B,0,1
52,2,21,left,9,6,9,A,B,1,0
52,2,22,right,4,6,6,A,B,0,1
52,2,23,left,4,6,4,A,B,1,0
52,2,24,right,4,6,6,A,B,0,1
52,2,25,left,4,1,4,A,B,1,0
52,2,26,right,9,6,6,A,B,0,1
52,2,27,left,4,6,4,A,B,1,0
52,2,28,left,4,6,4,A,B,1,0
52,2,29,right,4,6,6,A,B,0,1
52,2,30,right,4,1,1,A,B,0,1
52,3,1,right,4,6,4,B,A,1,0
52,3,2,left,9,6,6,B,A,0,1
52,3,3,left,4,6,6,B,A,0,1
52,3,4,right,4,6,4,B,A,1,0
52,3,5,left,4,6,6,B,A,0,1
52,3,6,left,4,6,6,B,A,0,1
52,3,7,left,4,6,6,B,A,0,1
52,3,8,left,4,6,6,B,A,0,1
52,3,9,left,4,6,6,B,A,0,1
52,3,10,left,4,6,6,B,A,0,1
52,3,11,left,4,6,6,B,A,0,1
52,3,12,left,4,6,6,B,A,0,1
52,3,13,left,4,1,1,B,A,0,1
52,3,14,left,4,6,6,B,A,0,1
52,3,15,left,4,6,6,B,A,0,1
52,3,16,left,4,6,6,B,A,0,1
52,3,17,left,4,6,6,B,A,0,1
52,3,18,left,4,6,6,B,A,0,1
52,3,19,left,4,6,6,B,A,0,1
52,3,20,left,4,6,6,B,A,0,1
52,3,21,left,4,6,6,B,A,0,1
52,3,22,left,4,6,6,B,A,0,1
52,3,23,left,4,6,6,B,A,0,1
52,3,24,left,4,6,6,B,A,0,1
52,3,25,left,4,6,6,B,A,0,1
52,3,26,left,4,6,6,B,A,0,1
52,3,27,left,4,6,6,B,A,0,1
52,3,28,left,4,1,1,B,A,0,1
52,3,29,left,9,6,6,B,A,0,1
52,3,30,left,4,6,6,B,A,0,1
52,4,1,-1000,9,6,-1000,A,B,-1000,-1000
52,4,2,-1000,9,6,-1000,A,B,-1000,-1000
52,4,3,-1000,9,6,-1000,A,B,-1000,-1000
52,4,4,-1000,9,6,-1000,A,B,-1000,-1000
52,4,5,-1000,4,1,-1000,A,B,-1000,-1000
52,4,6,-1000,4,1,-1000,A,B,-1000,-1000
52,4,7,-1000,4,6,-1000,A,B,-1000,-1000
52,4,8,-1000,4,1,-1000,A,B,-1000,-1000
52,4,9,-1000,4,6,-1000,A,B,-1000,-1000
52,4,10,-1000,9,6,-1000,A,B,-1000,-1000
52,4,11,-1000,4,1,-1000,A,B,-1000,-1000
52,4,12,-1000,4,1,-1000,A,B,-1000,-1000
52,4,13,-1000,4,6,-1000,A,B,-1000,-1000
52,4,14,-1000,4,6,-1000,A,B,-1000,-1000
52,4,15,-1000,4,6,-1000,A,B,-1000,-1000
52,4,16,-1000,4,6,-1000,A,B,-1000,-1000
52,4,17,-1000,4,6,-1000,A,B,-1000,-1000
52,4,18,-1000,4,1,-1000,A,B,-1000,-1000
52,4,19,-1000,9,1,-1000,A,B,-1000,-1000
52,4,20,-1000,4,6,-1000,A,B,-1000,-1000
52,4,21,-1000,4,6,-1000,A,B,-1000,-1000
52,4,22,-1000,4,6,-1000,A,B,-1000,-1000
52,4,23,-1000,9,6,-1000,A,B,-1000,-1000
52,4,24,-1000,9,6,-1000,A,B,-1000,-1000
52,4,25,-1000,4,6,-1000,A,B,-1000,-1000
52,4,26,-1000,4,6,-1000,A,B,-1000,-1000
52,4,27,-1000,4,1,-1000,A,B,-1000,-1000
52,4,28,-1000,9,1,-1000,A,B,-1000,-1000
52,4,29,-1000,4,6,-1000,A,B,-1000,-1000
52,4,30,-1000,9,1,-1000,A,B,-1000,-1000
53,1,1,left,6,7,6,A,B,1,0
53,1,2,right,5,6,6,A,B,0,1
53,1,3,right,4,6,6,A,B,0,1
53,1,4,right,3,5,5,A,B,0,1
53,1,5,right,5,6,6,A,B,0,1
53,1,6,right,1,5,5,A,B,0,1
53,1,7,right,7,4,4,A,B,0,1
53,1,8,right,6,5,5,A,B,0,1
53,1,9,right,8,2,2,A,B,0,1
53,1,10,left,7,8,7,A,B,1,0
53,1,11,left,3,5,3,A,B,1,0
53,1,12,right,3,4,4,A,B,0,1
53,1,13,left,6,7,6,A,B,1,0
53,1,14,left,5,6,5,A,B,1,0
53,1,15,right,7,5,5,A,B,0,1
53,1,16,right,4,6,6,A,B,0,1
53,1,17,right,5,8,8,A,B,0,1
53,1,18,right,3,4,4,A,B,0,1
53,1,19,left,9,4,9,A,B,1,0
53,1,20,left,7,3,7,A,B,1,0
53,1,21,left,4,5,4,A,B,1,0
53,1,22,right,5,7,7,A,B,0,1
53,1,23,right,8,4,4,A,B,0,1
53,1,24,left,6,7,6,A,B,1,0
53,1,25,left,6,2,6,A,B,1,0
53,1,26,left,4,3,4,A,B,1,0
53,1,27,right,2,3,3,A,B,0,1
53,1,28,right,4,9,9,A,B,0,1
53,1,29,right,5,1,1,A,B,0,1
53,1,30,left,2,3,2,A,B,1,0
53,2,1,right,4,6,6,A,B,0,1
53,2,2,right,9,6,6,A,B,0,1
53,2,3,right,4,6,6,A,B,0,1
53,2,4,left,4,1,4,A,B,1,0
53,2,5,right,4,6,6,A,B,0,1
53,2,6,left,4,6,4,A,B,1,0
53,2,7,left,4,1,4,A,B,1,0
53,2,8,right,4,6,6,A,B,0,1
53,2,9,right,9,6,6,A,B,0,1
53,2,10,right,4,6,6,A,B,0,1
53,2,11,left,9,1,9,A,B,1,0
